"","assist","clean_sheet","goal","matchday","game_play_duration","total_earnings","away_shortname","away_squad","away_score","time_on_pitch","status","id","match_id","period","finished","home_shortname","home_squad","home_score","in_for_player","sub_in_timestamp","sub_in_minutes","sub_out_minutes","sub_out_timestamp","shot_on_target","attempt_saved","successful_pass","ID","Name","Club","Pos","init_Value"
"5789",0,1,0,9,90,120500,"D98",1575,2,90,"starter",64757,8823,"FullTime","True","FCA",1568,0,NA,1445088600,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5790",0,0,0,10,90,25000,"WOB",1579,1,90,"starter",64757,8854,"FullTime","True","D98",1575,0,NA,1445693400,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5791",0,0,0,11,90,19500,"D98",1575,0,90,"starter",64757,8845,"FullTime","True","VFB",1578,2,NA,1446388200,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5792",0,0,0,12,90,58500,"HSV",1572,1,90,"starter",64757,8872,"FullTime","True","D98",1575,1,NA,1446917400,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5793",0,0,1,13,90,115500,"D98",1575,1,90,"starter",64757,8859,"FullTime","True","FCI",1570,3,NA,1448209800,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5794",0,1,0,14,90,65500,"KOE",1562,0,90,"starter",64757,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5795",0,1,1,15,90,266000,"D98",1575,1,90,"starter",64757,8876,"FullTime","True","SGE",1567,0,NA,1449419400,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5796",0,0,0,16,90,3500,"BSC",1574,4,90,"starter",64757,8906,"FullTime","True","D98",1575,0,NA,1449930600,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5797",0,0,0,17,90,37000,"D98",1575,2,90,"starter",64757,8893,"FullTime","True","BMG",1566,3,NA,1450629000,0,NA,NA,NA,NA,NA,64757,"A. Sulu","D98","DEF",6
"5798",0,0,0,1,0,0,"H96",1573,2,0,"bench",64758,8762,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5799",0,0,0,2,0,0,"D98",1575,1,0,"not_present",64758,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5800",0,0,0,3,0,0,"TSG",1577,0,0,"not_present",64758,8771,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5801",0,0,0,4,0,0,"D98",1575,1,0,"not_present",64758,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5802",0,0,0,5,0,0,"FCB",1569,3,0,"not_present",64758,8789,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803",0,0,0,6,0,0,"BRE",1576,1,0,"not_present",64758,8818,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5804",0,0,0,7,0,0,"D98",1575,2,0,"not_present",64758,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5805",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64758,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5806",0,0,0,9,0,0,"D98",1575,2,0,"not_present",64758,8823,"FullTime","True","FCA",1568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5807",0,0,0,10,0,0,"WOB",1579,1,0,"not_present",64758,8854,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5808",0,0,0,11,0,0,"D98",1575,0,0,"not_present",64758,8845,"FullTime","True","VFB",1578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5809",0,0,0,12,0,0,"HSV",1572,1,0,"not_present",64758,8872,"FullTime","True","D98",1575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5810",0,0,0,13,0,0,"D98",1575,1,0,"not_present",64758,8859,"FullTime","True","FCI",1570,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5811",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64758,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812",0,0,0,15,0,0,"D98",1575,1,0,"not_present",64758,8876,"FullTime","True","SGE",1567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5813",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",64758,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5814",0,0,0,17,0,0,"D98",1575,2,0,"not_present",64758,8893,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5815",0,0,0,1,0,0,"H96",1573,2,0,"not_present",64759,8762,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5816",0,0,0,2,0,0,"D98",1575,1,0,"not_present",64759,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5817",0,0,0,3,0,0,"TSG",1577,0,0,"not_present",64759,8771,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5818",0,0,0,4,0,0,"D98",1575,1,0,"not_present",64759,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5819",0,0,0,5,0,0,"FCB",1569,3,0,"not_present",64759,8789,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5820",0,0,0,6,0,0,"BRE",1576,1,0,"not_present",64759,8818,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5821",0,0,0,7,0,0,"D98",1575,2,0,"not_present",64759,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5822",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64759,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5823",0,0,0,9,0,0,"D98",1575,2,0,"not_present",64759,8823,"FullTime","True","FCA",1568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5824",0,0,0,10,0,0,"WOB",1579,1,0,"not_present",64759,8854,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5825",0,0,0,11,0,0,"D98",1575,0,0,"not_present",64759,8845,"FullTime","True","VFB",1578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5826",0,0,0,12,0,0,"HSV",1572,1,0,"not_present",64759,8872,"FullTime","True","D98",1575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5827",0,0,0,13,0,0,"D98",1575,1,0,"bench",64759,8859,"FullTime","True","FCI",1570,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5828",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64759,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5829",0,0,0,15,0,0,"D98",1575,1,0,"not_present",64759,8876,"FullTime","True","SGE",1567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5830",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",64759,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5831",0,0,0,17,0,0,"D98",1575,2,0,"not_present",64759,8893,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5832",0,0,0,1,0,0,"H96",1573,2,0,"not_present",64760,8762,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5833",0,0,0,2,0,0,"D98",1575,1,0,"not_present",64760,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5834",0,0,0,3,0,0,"TSG",1577,0,0,"not_present",64760,8771,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5835",0,0,0,4,0,0,"D98",1575,1,0,"not_present",64760,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5836",0,0,0,5,0,0,"FCB",1569,3,0,"not_present",64760,8789,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5837",0,0,0,6,0,0,"BRE",1576,1,0,"not_present",64760,8818,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5838",0,0,0,7,0,0,"D98",1575,2,0,"not_present",64760,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5839",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64760,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5840",0,0,0,9,0,0,"D98",1575,2,0,"not_present",64760,8823,"FullTime","True","FCA",1568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5841",0,0,0,10,0,0,"WOB",1579,1,0,"not_present",64760,8854,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5842",0,0,0,11,0,0,"D98",1575,0,0,"not_present",64760,8845,"FullTime","True","VFB",1578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5843",0,0,0,12,0,0,"HSV",1572,1,0,"not_present",64760,8872,"FullTime","True","D98",1575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5844",0,0,0,13,0,0,"D98",1575,1,0,"not_present",64760,8859,"FullTime","True","FCI",1570,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5845",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64760,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5846",0,0,0,15,0,0,"D98",1575,1,0,"not_present",64760,8876,"FullTime","True","SGE",1567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5847",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",64760,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5848",0,0,0,17,0,0,"D98",1575,2,0,"not_present",64760,8893,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5849",0,0,0,1,0,0,"H96",1573,2,0,"not_present",64761,8762,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5850",0,0,0,2,0,0,"D98",1575,1,0,"not_present",64761,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5851",0,0,0,3,0,0,"TSG",1577,0,0,"not_present",64761,8771,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5852",0,0,0,4,0,0,"D98",1575,1,0,"not_present",64761,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5853",0,0,0,5,0,0,"FCB",1569,3,0,"not_present",64761,8789,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5854",0,0,0,6,0,0,"BRE",1576,1,0,"not_present",64761,8818,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5855",0,0,0,7,0,0,"D98",1575,2,0,"not_present",64761,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5856",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64761,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5857",0,0,0,9,0,0,"D98",1575,2,0,"not_present",64761,8823,"FullTime","True","FCA",1568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5858",0,0,0,10,0,0,"WOB",1579,1,0,"not_present",64761,8854,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5859",0,0,0,11,0,0,"D98",1575,0,0,"not_present",64761,8845,"FullTime","True","VFB",1578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5860",0,0,0,12,0,0,"HSV",1572,1,0,"not_present",64761,8872,"FullTime","True","D98",1575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5861",0,0,0,13,0,0,"D98",1575,1,0,"not_present",64761,8859,"FullTime","True","FCI",1570,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5862",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64761,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5863",0,0,0,15,0,0,"D98",1575,1,0,"not_present",64761,8876,"FullTime","True","SGE",1567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5864",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",64761,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5865",0,0,0,17,0,0,"D98",1575,2,0,"not_present",64761,8893,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5866",0,0,0,1,0,0,"H96",1573,2,0,"not_present",64762,8762,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5867",0,0,0,2,0,0,"D98",1575,1,0,"not_present",64762,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5868",0,0,0,3,0,0,"TSG",1577,0,0,"not_present",64762,8771,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5869",0,0,0,4,0,0,"D98",1575,1,0,"not_present",64762,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5870",0,0,0,5,0,0,"FCB",1569,3,0,"not_present",64762,8789,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5871",0,0,0,6,0,0,"BRE",1576,1,0,"not_present",64762,8818,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5872",0,0,0,7,0,0,"D98",1575,2,0,"not_present",64762,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5873",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64762,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5874",0,0,0,9,0,0,"D98",1575,2,0,"not_present",64762,8823,"FullTime","True","FCA",1568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5875",0,0,0,10,0,0,"WOB",1579,1,0,"not_present",64762,8854,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5876",0,0,0,11,0,0,"D98",1575,0,0,"not_present",64762,8845,"FullTime","True","VFB",1578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5877",0,0,0,12,0,0,"HSV",1572,1,0,"not_present",64762,8872,"FullTime","True","D98",1575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5878",0,0,0,13,0,0,"D98",1575,1,0,"not_present",64762,8859,"FullTime","True","FCI",1570,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5879",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64762,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5880",0,0,0,15,0,0,"D98",1575,1,0,"not_present",64762,8876,"FullTime","True","SGE",1567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5881",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",64762,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5882",0,0,0,17,0,0,"D98",1575,2,0,"not_present",64762,8893,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5883",0,0,0,1,0,0,"H96",1573,2,0,"not_present",64763,8762,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5884",0,0,0,2,0,0,"D98",1575,1,0,"not_present",64763,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5885",0,0,0,3,0,0,"TSG",1577,0,0,"not_present",64763,8771,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5886",0,0,0,4,0,0,"D98",1575,1,0,"not_present",64763,8793,"FullTime","True","B04",1564,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5887",0,0,0,5,0,0,"FCB",1569,3,0,"not_present",64763,8789,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5888",0,0,0,6,0,0,"BRE",1576,1,0,"not_present",64763,8818,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5889",0,0,0,7,0,0,"D98",1575,2,0,"not_present",64763,8804,"FullTime","True","BVB",1565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5890",0,0,0,8,0,0,"M05",1563,3,0,"not_present",64763,8836,"FullTime","True","D98",1575,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5891",0,0,0,9,0,0,"D98",1575,2,0,"not_present",64763,8823,"FullTime","True","FCA",1568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5892",0,0,0,10,0,0,"WOB",1579,1,0,"not_present",64763,8854,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5893",0,0,0,11,0,0,"D98",1575,0,0,"not_present",64763,8845,"FullTime","True","VFB",1578,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5894",0,0,0,12,0,0,"HSV",1572,1,0,"not_present",64763,8872,"FullTime","True","D98",1575,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5895",0,0,0,13,0,0,"D98",1575,1,0,"not_present",64763,8859,"FullTime","True","FCI",1570,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5896",0,0,0,14,0,0,"KOE",1562,0,0,"not_present",64763,8889,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5897",0,0,0,15,0,0,"D98",1575,1,0,"not_present",64763,8876,"FullTime","True","SGE",1567,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5898",0,0,0,16,0,0,"BSC",1574,4,0,"not_present",64763,8906,"FullTime","True","D98",1575,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5899",0,0,0,17,0,0,"D98",1575,2,0,"not_present",64763,8893,"FullTime","True","BMG",1566,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5900",0,0,0,1,18,7500,"H96",1573,2,18,"sub_in",64764,8762,"FullTime","True","D98",1575,2,64771,1439650795,72,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5901",0,0,0,2,0,0,"D98",1575,1,0,"bench",64764,8779,"FullTime","True","S04",1571,1,NA,NA,NA,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5902",0,0,0,3,14,8000,"TSG",1577,0,14,"sub_in",64764,8771,"FullTime","True","D98",1575,0,64771,1440860566,76,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5903",0,1,0,4,85,108000,"D98",1575,1,85,"sub_out",64764,8793,"FullTime","True","B04",1564,0,NA,1442064600,0,85,1442070678,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5904",0,0,0,5,21,-7000,"FCB",1569,3,21,"sub_in",64764,8789,"FullTime","True","D98",1575,0,64748,1442674568,69,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5905",0,0,0,6,90,132000,"BRE",1576,1,90,"sub_out",64764,8818,"FullTime","True","D98",1575,2,NA,1442944800,0,93,1442951356,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5906",0,0,0,7,90,39500,"D98",1575,2,90,"starter",64764,8804,"FullTime","True","BVB",1565,2,NA,1443367800,0,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5907",0,0,0,8,45,13000,"M05",1563,3,45,"sub_out",64764,8836,"FullTime","True","D98",1575,2,NA,1443810600,0,45,1443814354,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5908",0,1,0,9,90,137500,"D98",1575,2,90,"starter",64764,8823,"FullTime","True","FCA",1568,0,NA,1445088600,0,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5909",0,0,0,10,7,-12000,"WOB",1579,1,7,"sub_in",64764,8854,"FullTime","True","D98",1575,0,64748,1445699407,83,NA,NA,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5910",0,0,0,11,84,47000,"D98",1575,0,84,"sub_out",64764,8845,"FullTime","True","VFB",1578,2,NA,1446388200,0,84,1446394269,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5911",0,0,0,12,85,61500,"HSV",1572,1,85,"sub_out",64764,8872,"FullTime","True","D98",1575,1,NA,1446917400,0,85,1446923680,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5912",0,0,0,13,68,-4000,"D98",1575,1,68,"sub_out",64764,8859,"FullTime","True","FCI",1570,3,NA,1448209800,0,68,1448215472,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5913",0,1,0,14,70,85500,"KOE",1562,0,70,"sub_out",64764,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,70,1448657943,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5914",0,1,0,15,77,107000,"D98",1575,1,77,"sub_out",64764,8876,"FullTime","True","SGE",1567,0,NA,1449419400,0,77,1449425032,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5915",0,0,0,16,58,-10000,"BSC",1574,4,58,"sub_out",64764,8906,"FullTime","True","D98",1575,0,NA,1449930600,0,58,1449935110,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5916",0,0,0,17,87,16500,"D98",1575,2,87,"sub_out",64764,8893,"FullTime","True","BMG",1566,3,NA,1450629000,0,87,1450635394,NA,NA,NA,64764,"J. Rosenthal","D98","MID",5
"5917",0,0,0,1,90,66000,"H96",1573,2,90,"starter",64765,8762,"FullTime","True","D98",1575,2,NA,1439645400,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5918",0,0,0,2,90,37000,"D98",1575,1,90,"starter",64765,8779,"FullTime","True","S04",1571,1,NA,1440250200,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5919",0,1,0,3,90,67500,"TSG",1577,0,90,"starter",64765,8771,"FullTime","True","D98",1575,0,NA,1440855000,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5920",0,1,0,4,90,125500,"D98",1575,1,90,"starter",64765,8793,"FullTime","True","B04",1564,0,NA,1442064600,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5921",0,0,0,5,90,-6000,"FCB",1569,3,90,"starter",64765,8789,"FullTime","True","D98",1575,0,NA,1442669400,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5922",0,0,0,6,90,85000,"BRE",1576,1,90,"starter",64765,8818,"FullTime","True","D98",1575,2,NA,1442944800,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5923",1,0,0,7,83,109000,"D98",1575,2,83,"sub_out",64765,8804,"FullTime","True","BVB",1565,2,NA,1443367800,0,83,1443373987,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5924",1,0,0,8,90,85000,"M05",1563,3,90,"starter",64765,8836,"FullTime","True","D98",1575,2,NA,1443810600,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5925",0,1,0,9,90,101000,"D98",1575,2,90,"starter",64765,8823,"FullTime","True","FCA",1568,0,NA,1445088600,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5926",0,0,0,10,90,28000,"WOB",1579,1,90,"starter",64765,8854,"FullTime","True","D98",1575,0,NA,1445693400,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5927",0,0,0,11,90,28500,"D98",1575,0,90,"starter",64765,8845,"FullTime","True","VFB",1578,2,NA,1446388200,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5928",1,0,0,12,90,93500,"HSV",1572,1,90,"starter",64765,8872,"FullTime","True","D98",1575,1,NA,1446917400,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5929",0,0,0,13,90,12500,"D98",1575,1,90,"starter",64765,8859,"FullTime","True","FCI",1570,3,NA,1448209800,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5930",0,1,0,14,90,97500,"KOE",1562,0,90,"starter",64765,8889,"FullTime","True","D98",1575,0,NA,1448652600,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
"5931",0,1,0,15,90,128500,"D98",1575,1,90,"starter",64765,8876,"FullTime","True","SGE",1567,0,NA,1449419400,0,NA,NA,NA,NA,NA,64765,"J. Gondorf","D98","MID",5.5
